run_id,stage,axis,level,scenario_key,seed,system,status,fail_reason,divergence_time_s,talk,noise_type,snr_db,ser_db,rt60_target_s,rt60_achieved_echo_s,rt60_achieved_near_s,speaker_mic_distance_m,absorption_calibrated,absorption_sabine_init,filter_length_ms,mu,frame_size,int16_scale,int16_headroom_db,erle_steady_state_db,erle_n_valid_frames,convergence_time_s,converged,segsnr_db,stoi,pesq_wb,lsd_db,misalignment_final_db,audibility_fraction,audibility_excess_db,audibility_n_units,audibility_fraction_traj,audibility_fraction_interp,recon_err_db,recon_err_interp_db,speex_tworun_erle_diff_db,mu_q15,delta_q30,coeff_bits,n_stall_events,stall_first_time_s,n_tap_stalls,n_sat_total,n_sat_y,n_sat_err,n_sat_gain,n_sat_coeff,n_sat_coeff_taps,sat_first_time_s,coeff_div_final_db,coeff_div_steady_db,far_speaker,near_speaker,wall_time_s,git_sha
b.noise.snr20.s2.none,b,noise,snr20,rt0.4_d1_far_single_speech_shaped_snr20_ser0,2,none,ok,,,far_single,speech_shaped,20.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,41304.9759691855,6.0,-1.0082469336561747e-05,643,0.52,True,,,,,,0.9336590201076183,23.75588366998937,14124,,,,,,,,,,,,,,,,,,,,,8224,908,0.421,3fc93f4
b.noise.snr20.s2.nlms_f64,b,noise,snr20,rt0.4_d1_far_single_speech_shaped_snr20_ser0,2,nlms_f64,ok,,,far_single,speech_shaped,20.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,41304.9759691855,6.0,10.701333211045064,643,10.84,True,,,,,-6.212674431181253,0.9998583970546587,23.11973757675851,14124,0.9936278674596432,0.9440668365902011,12.36710548249979,6.789356996835951,,,,,,,,,,,,,,,,,8224,908,4.988,3fc93f4
b.noise.snr20.s2.speex,b,noise,snr20,rt0.4_d1_far_single_speech_shaped_snr20_ser0,2,speex,ok,,,far_single,speech_shaped,20.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,41304.9759691855,6.0,15.274850553574463,643,4.0600000000000005,True,,,,,,0.5322146700651373,11.958449767163694,14124,,,,,11.769548014428636,,,,,,,,,,,,,,,,8224,908,0.228,3fc93f4
b.noise.snr20.s2.nlms_q15,b,noise,snr20,rt0.4_d1_far_single_speech_shaped_snr20_ser0,2,nlms_q15,ok,,,far_single,speech_shaped,20.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,41304.9759691855,6.0,11.469259314097304,643,1.2,True,,,,,-8.716020510614298,0.9980175587652224,19.009614400792188,14124,0.9808128009062589,,4.790158258529041,,,16384,1074,15,24497,0.5504375,442306723,10842,0,0,10842,0,0,0.0,-9.729300498962402,-9.337596893310547,8224,908,11.254,3fc93f4
b.noise.snr10.s0.none,b,noise,snr10,rt0.4_d1_far_single_speech_shaped_snr10_ser0,0,none,ok,,,far_single,speech_shaped,10.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,30745.355556509767,6.0,-2.6524497271086483e-05,638,0.0,True,,,,,,0.8275862068965517,16.144116113882276,14036,,,,,,,,,,,,,,,,,,,,,260,61,0.41,3fc93f4
b.noise.snr10.s0.nlms_f64,b,noise,snr10,rt0.4_d1_far_single_speech_shaped_snr10_ser0,0,nlms_f64,diverged,,4.118125,far_single,speech_shaped,10.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,30745.355556509767,6.0,-25.719775488849443,638,0.0,True,,,,,41.149967167069306,0.999857509261898,35.73724489490282,14036,0.9945141065830722,0.9827586206896551,11.904000631559782,7.3227167382861555,,,,,,,,,,,,,,,,,260,61,5.474,3fc93f4
b.noise.snr10.s0.speex,b,noise,snr10,rt0.4_d1_far_single_speech_shaped_snr10_ser0,0,speex,ok,,,far_single,speech_shaped,10.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,30745.355556509767,6.0,5.8967640282602165,638,0.30000000000000004,True,,,,,,0.2991593046451981,8.918420620781962,14036,,,,,18.01764868540046,,,,,,,,,,,,,,,,260,61,0.219,3fc93f4
b.noise.snr10.s0.nlms_q15,b,noise,snr10,rt0.4_d1_far_single_speech_shaped_snr10_ser0,0,nlms_q15,ok,,,far_single,speech_shaped,10.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,30745.355556509767,6.0,4.971768049218904,638,0.07999999999999999,True,,,,,7.22488220377909,0.9972926759760615,15.769488157140387,14036,0.9722143060701054,,6.389465243222587,,,16384,1074,15,11202,0.225375,338659817,28939,0,0,28939,0,0,0.0,-0.021227281540632248,0.00503045879304409,260,61,11.107,3fc93f4
b.noise.snr10.s1.none,b,noise,snr10,rt0.4_d1_far_single_speech_shaped_snr10_ser0,1,none,ok,,,far_single,speech_shaped,10.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,27227.50990472259,6.0,1.0870286464309358e-05,694,0.0,True,,,,,,0.7790895972714155,16.77942683742299,15246,,,,,,,,,,,,,,,,,,,,,7729,1221,0.422,3fc93f4
b.noise.snr10.s1.nlms_f64,b,noise,snr10,rt0.4_d1_far_single_speech_shaped_snr10_ser0,1,nlms_f64,diverged,,0.4344375,far_single,speech_shaped,10.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,27227.50990472259,6.0,-9.086001984481602,694,4.62,True,,,,,13.784947704546033,0.9999344090253182,28.319012603013327,15246,0.9963924963924964,0.9711399711399712,11.531432272508757,7.9485969767888145,,,,,,,,,,,,,,,,,7729,1221,5.29,3fc93f4
b.noise.snr10.s1.speex,b,noise,snr10,rt0.4_d1_far_single_speech_shaped_snr10_ser0,1,speex,ok,,,far_single,speech_shaped,10.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,27227.50990472259,6.0,8.325186743774253,694,2.04,True,,,,,,0.2817132362586908,8.406432294200641,15246,,,,,21.055384007228184,,,,,,,,,,,,,,,,7729,1221,0.216,3fc93f4
b.noise.snr10.s1.nlms_q15,b,noise,snr10,rt0.4_d1_far_single_speech_shaped_snr10_ser0,1,nlms_q15,ok,,,far_single,speech_shaped,10.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,27227.50990472259,6.0,5.050458120684626,694,0.5,True,,,,,-2.549855042089619,0.9860947133674406,15.093034635516553,15246,0.9634658271021908,,7.1989360568745075,,,16384,1074,15,9506,0.3331875,408229510,22089,0,0,22089,0,0,0.0,-0.6205391883850098,-0.5299584865570068,7729,1221,11.365,3fc93f4
b.noise.snr10.s2.none,b,noise,snr10,rt0.4_d1_far_single_speech_shaped_snr10_ser0,2,none,ok,,,far_single,speech_shaped,10.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,40293.96111665253,6.0,-2.7555581084519078e-06,643,0.0,True,,,,,,0.8176862078731237,16.425949778698495,14124,,,,,,,,,,,,,,,,,,,,,8224,908,0.443,3fc93f4
b.noise.snr10.s2.nlms_f64,b,noise,snr10,rt0.4_d1_far_single_speech_shaped_snr10_ser0,2,nlms_f64,diverged,,1.35525,far_single,speech_shaped,10.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40293.96111665253,6.0,2.7625044392746467,643,11.16,True,,,,,4.210102787598294,0.9996459926366469,22.687588666102705,14124,0.9929906542056075,0.9291277258566978,15.22236940803416,8.787883463662247,,,,,,,,,,,,,,,,,8224,908,5.047,3fc93f4
b.noise.snr10.s2.speex,b,noise,snr10,rt0.4_d1_far_single_speech_shaped_snr10_ser0,2,speex,ok,,,far_single,speech_shaped,10.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,40293.96111665253,6.0,7.981002557891982,643,1.9799999999999998,True,,,,,,0.26939960351175307,9.291341573209191,14124,,,,,19.030635964771108,,,,,,,,,,,,,,,,8224,908,0.212,3fc93f4
b.noise.snr10.s2.nlms_q15,b,noise,snr10,rt0.4_d1_far_single_speech_shaped_snr10_ser0,2,nlms_q15,ok,,,far_single,speech_shaped,10.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40293.96111665253,6.0,5.865586634879341,643,0.0,True,,,,,-0.1541597650253625,0.9966723307844804,14.819751561144653,14124,0.9723874256584537,,7.429156023587349,,,16384,1074,15,13331,0.55225,332874232,15521,0,0,15521,0,0,0.0,-3.129246234893799,-2.984286308288574,8224,908,12.72,3fc93f4
b.tail_length.50ms.s0.nlms_f64_filter_length_ms50,b,tail_length,50ms,rt0.4_d1_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,50.0,0.5,,31891.71620678807,6.0,11.250938509960818,638,0.0,True,,,,,-3.9644120008490917,0.9705756625819322,27.696222337744185,14036,0.9860359076660017,0.9724992875463095,-3.5491033615399847,-7.666448473058722,,,,,,,,,,,,,,,,,260,61,2.271,3fc93f4
b.tail_length.50ms.s0.speex_filter_length_ms50,b,tail_length,50ms,rt0.4_d1_far_single_none_ser0,0,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,50.0,,160,31891.71620678807,6.0,8.728304522863201,638,0.3400000000000001,True,,,,,,0.9669421487603306,27.726562972560917,14036,,,,,0.0,,,,,,,,,,,,,,,,260,61,0.175,3fc93f4
b.tail_length.50ms.s0.nlms_q15_filter_length_ms50,b,tail_length,50ms,rt0.4_d1_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,50.0,0.5,,31891.71620678807,6.0,11.137706553923085,638,0.0,True,,,,,-8.127372155158035,0.9732117412368196,27.7921552795537,14036,0.9854659447135936,,-4.947805153829728,,,16384,1074,15,11536,0.2184375,56412231,17727,0,0,17727,0,0,6.25e-05,-7.333731651306152,-30.045120239257812,260,61,7.176,3fc93f4
b.tail_length.50ms.s1.nlms_f64_filter_length_ms50,b,tail_length,50ms,rt0.4_d1_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,50.0,0.5,,28866.693499851983,6.0,8.989081396214416,694,0.0,True,,,,,-4.827273782179898,0.9679260133805588,27.45341353977369,15246,0.9881936245572609,0.9618260527351437,1.644126346185366,-1.8628336176006517,,,,,,,,,,,,,,,,,7729,1221,2.336,3fc93f4
b.tail_length.50ms.s1.speex_filter_length_ms50,b,tail_length,50ms,rt0.4_d1_far_single_none_ser0,1,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,50.0,,160,28866.693499851983,6.0,8.63246444315934,694,1.7799999999999998,True,,,,,,0.935064935064935,26.325944889537343,15246,,,,,0.0,,,,,,,,,,,,,,,,7729,1221,0.201,3fc93f4
b.tail_length.50ms.s1.nlms_q15_filter_length_ms50,b,tail_length,50ms,rt0.4_d1_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,50.0,0.5,,28866.693499851983,6.0,10.036321830640107,694,0.0,True,,,,,-7.804801562912953,0.9670077397350124,26.670630911888708,15246,0.9781582054309327,,-0.6562381609993762,,,16384,1074,15,6218,0.302875,52964122,26126,0,0,26126,0,0,0.001625,-11.083457946777344,-9.048538208007812,7729,1221,8.299,3fc93f4
b.tail_length.50ms.s2.nlms_f64_filter_length_ms50,b,tail_length,50ms,rt0.4_d1_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,50.0,0.5,,40752.38218907314,6.0,15.562282973958986,643,0.0,True,,,,,-8.471429134518129,0.9648116680826961,25.53808447028392,14124,0.9902293967714528,0.9650948739733787,-3.5180914893793345,-7.830355857236279,,,,,,,,,,,,,,,,,8224,908,2.113,3fc93f4
b.tail_length.50ms.s2.speex_filter_length_ms50,b,tail_length,50ms,rt0.4_d1_far_single_none_ser0,2,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,50.0,,160,40752.38218907314,6.0,8.882456986666405,643,1.2,True,,,,,,0.952138204474653,26.316507555796946,14124,,,,,0.0,,,,,,,,,,,,,,,,8224,908,0.167,3fc93f4
b.tail_length.50ms.s2.nlms_q15_filter_length_ms50,b,tail_length,50ms,rt0.4_d1_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,50.0,0.5,,40752.38218907314,6.0,15.22142112379689,643,0.0,True,,,,,-8.596345057089184,0.9675021240441801,25.753249631993594,14124,0.9903709997167941,,-3.748192928972088,,,16384,1074,15,15265,0.5518125,63550220,3391,0,0,3391,0,0,0.001375,-28.12350082397461,-29.551502227783203,8224,908,7.552,3fc93f4
b.tail_length.100ms.s0.nlms_f64_filter_length_ms100,b,tail_length,100ms,rt0.4_d1_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,100.0,0.5,,31891.71620678807,6.0,19.085680827739964,638,0.04000000000000001,True,,,,,-12.269038380001877,0.957252778569393,22.501297642096098,14036,0.9811912225705329,0.9603875748076375,-9.427000702575386,-14.413861917017215,,,,,,,,,,,,,,,,,260,61,3.125,3fc93f4
b.tail_length.100ms.s0.speex_filter_length_ms100,b,tail_length,100ms,rt0.4_d1_far_single_none_ser0,0,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,100.0,,160,31891.71620678807,6.0,16.285453813965514,638,2.48,True,,,,,,0.9437874038187518,22.6531094102917,14036,,,,,0.0,,,,,,,,,,,,,,,,260,61,0.196,3fc93f4
b.tail_length.100ms.s0.nlms_q15_filter_length_ms100,b,tail_length,100ms,rt0.4_d1_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,100.0,0.5,,31891.71620678807,6.0,18.195653225092244,638,0.04000000000000001,True,,,,,-14.892098646354805,0.9623824451410659,23.393565119012404,14036,0.9821886577372471,,-11.051110620517267,,,16384,1074,15,30167,0.2153125,234882372,8629,0,0,8629,0,0,6.25e-05,-13.274507522583008,-25.960838317871094,260,61,8.891,3fc93f4
b.tail_length.100ms.s1.nlms_f64_filter_length_ms100,b,tail_length,100ms,rt0.4_d1_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,100.0,0.5,,28866.693499851983,6.0,14.074587663764497,694,0.03999999999999998,True,,,,,-13.343713720612254,0.9344090253181162,23.059176290770914,15246,0.9756001574183393,0.9274563820018366,-3.3510978679135266,-7.036023976711756,,,,,,,,,,,,,,,,,7729,1221,3.095,3fc93f4
b.tail_length.100ms.s1.speex_filter_length_ms100,b,tail_length,100ms,rt0.4_d1_far_single_none_ser0,1,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,100.0,,160,28866.693499851983,6.0,16.785596966312465,694,2.44,True,,,,,,0.8782631509904237,22.1657459844981,15246,,,,,0.0,,,,,,,,,,,,,,,,7729,1221,0.21,3fc93f4
b.tail_length.100ms.s1.nlms_q15_filter_length_ms100,b,tail_length,100ms,rt0.4_d1_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,100.0,0.5,,28866.693499851983,6.0,15.412243398282294,694,0.32,True,,,,,-14.983436688878697,0.9461498097861735,22.950316853454268,15246,0.9730421094057458,,-7.410466498254554,,,16384,1074,15,18800,0.3061875,232775454,9612,0,0,9612,0,0,0.001625,-18.653682708740234,-12.032689094543457,7729,1221,8.662,3fc93f4
b.tail_length.100ms.s2.nlms_f64_filter_length_ms100,b,tail_length,100ms,rt0.4_d1_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,100.0,0.5,,40752.38218907314,6.0,22.98309306936634,643,0.3999999999999999,True,,,,,-15.067347204621814,0.9313933729821581,20.24121093847013,14124,0.9759274992919853,0.9299773435287454,-10.956270705570162,-15.53190694968916,,,,,,,,,,,,,,,,,8224,908,2.862,3fc93f4
b.tail_length.100ms.s2.speex_filter_length_ms100,b,tail_length,100ms,rt0.4_d1_far_single_none_ser0,2,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,100.0,,160,40752.38218907314,6.0,16.966095082927083,643,4.04,True,,,,,,0.9030019824412348,21.588691806410086,14124,,,,,0.0,,,,,,,,,,,,,,,,8224,908,0.192,3fc93f4
b.tail_length.100ms.s2.nlms_q15_filter_length_ms100,b,tail_length,100ms,rt0.4_d1_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,100.0,0.5,,40752.38218907314,6.0,20.994452215146534,643,0.0,True,,,,,-15.647753071035119,0.9438544321721892,21.490248218741606,14124,0.9775559331634098,,-11.90496791610445,,,16384,1074,15,44405,0.5486875,268476363,1485,0,0,1485,0,0,0.001375,-22.48720359802246,-24.325328826904297,8224,908,8.459,3fc93f4
b.tail_length.200ms.s0.nlms_f64_filter_length_ms200,b,tail_length,200ms,rt0.4_d1_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31891.71620678807,6.0,24.803757915399846,638,2.46,True,,,,,-14.387625411598897,0.909019663721858,19.293941759662655,14036,0.9626674266172699,0.9273297235679681,-15.87397898536874,-20.533577327920568,,,,,,,,,,,,,,,,,260,61,5.178,3fc93f4
b.tail_length.200ms.s0.speex_filter_length_ms200,b,tail_length,200ms,rt0.4_d1_far_single_none_ser0,0,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,31891.71620678807,6.0,23.932681633895875,638,5.62,True,,,,,,0.8691935024223425,18.963352690137427,14036,,,,,0.0,,,,,,,,,,,,,,,,260,61,0.246,3fc93f4
b.tail_length.200ms.s0.nlms_q15_filter_length_ms200,b,tail_length,200ms,rt0.4_d1_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31891.71620678807,6.0,20.094300101348082,638,0.3400000000000001,True,,,,,-11.477513235540409,0.9629524080934739,22.05500087565275,14036,0.9687232829866058,,-16.516174322976962,,,16384,1074,15,68724,0.215125,615458026,3161,0,0,3161,0,0,6.25e-05,-16.162080764770508,-19.65204429626465,260,61,11.163,3fc93f4
b.tail_length.200ms.s1.nlms_f64_filter_length_ms200,b,tail_length,200ms,rt0.4_d1_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28866.693499851983,6.0,23.81285786301352,694,2.32,True,,,,,-18.340293704544173,0.8861996589269316,17.02587221295476,15246,0.9606454151908698,0.8865932047750229,-15.01533810296683,-18.09456559852429,,,,,,,,,,,,,,,,,7729,1221,5.079,3fc93f4
b.tail_length.200ms.s1.speex_filter_length_ms200,b,tail_length,200ms,rt0.4_d1_far_single_none_ser0,1,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,28866.693499851983,6.0,29.510461677915586,694,7.8,True,,,,,,0.8314311950675587,18.506830449977937,15246,,,,,0.0,,,,,,,,,,,,,,,,7729,1221,0.37,3fc93f4
b.tail_length.200ms.s1.nlms_q15_filter_length_ms200,b,tail_length,200ms,rt0.4_d1_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28866.693499851983,6.0,15.846577901549258,694,0.37999999999999995,True,,,,,-13.822099910757771,0.9465433556342647,20.636965947381697,15246,0.9645808736717828,,-13.971815950991083,,,16384,1074,15,43896,0.3071875,649018442,1656,0,0,1656,0,0,0.001625,-18.498844146728516,-17.44708824157715,7729,1221,12.889,3fc93f4
b.tail_length.200ms.s2.nlms_f64_filter_length_ms200,b,tail_length,200ms,rt0.4_d1_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40752.38218907314,6.0,30.779601765908037,643,1.26,True,,,,,-18.52142570227443,0.9231804021523647,18.588841774871657,14124,0.9629708297932597,0.9297649391107335,-15.488880102601126,-18.694524045995966,,,,,,,,,,,,,,,,,8224,908,5.238,3fc93f4
b.tail_length.200ms.s2.speex_filter_length_ms200,b,tail_length,200ms,rt0.4_d1_far_single_none_ser0,2,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,40752.38218907314,6.0,27.02390000833762,643,5.140000000000001,True,,,,,,0.7966581704899461,18.59755214480106,14124,,,,,0.0,,,,,,,,,,,,,,,,8224,908,0.25,3fc93f4
b.tail_length.200ms.s2.nlms_q15_filter_length_ms200,b,tail_length,200ms,rt0.4_d1_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40752.38218907314,6.0,23.562637418621758,643,4.22,True,,,,,-14.376272081249105,0.9553950722175021,21.872694869411045,14124,0.9646700651373549,,-17.493705650139525,,,16384,1074,15,105145,0.54775,678239011,725,0,0,725,0,0,0.001375,-19.227798461914062,-19.353471755981445,8224,908,11.652,3fc93f4
b.tail_length.400ms.s0.nlms_f64_filter_length_ms400,b,tail_length,400ms,rt0.4_d1_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,400.0,0.5,,31891.71620678807,6.0,17.199616709980283,638,0.0,True,,,,,-8.194403597246259,0.890210886292391,22.075875761459738,14036,0.9714306070105443,0.9394414363066401,-14.228699330447101,-18.05718431682328,,,,,,,,,,,,,,,,,260,61,10.797,3fc93f4
b.tail_length.400ms.s0.speex_filter_length_ms400,b,tail_length,400ms,rt0.4_d1_far_single_none_ser0,0,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,400.0,,160,31891.71620678807,6.0,21.77261306624154,638,5.6,True,,,,,,0.926902251353662,20.57485565655443,14036,,,,,0.0,,,,,,,,,,,,,,,,260,61,0.351,3fc93f4
b.tail_length.400ms.s0.nlms_q15_filter_length_ms400,b,tail_length,400ms,rt0.4_d1_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,400.0,0.5,,31891.71620678807,6.0,14.446002202171712,638,0.0,True,,,,,-5.977354951046872,0.9883870048446851,25.093947546170543,14036,0.9893131946423482,,-15.217133008243838,,,16384,1074,15,95047,0.2155,1319494141,184,0,0,184,0,0,6.25e-05,-14.058199882507324,-14.836318969726562,260,61,16.184,3fc93f4
b.tail_length.400ms.s1.nlms_f64_filter_length_ms400,b,tail_length,400ms,rt0.4_d1_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,400.0,0.5,,28866.693499851983,6.0,28.03097793109899,694,2.44,True,,,,,-11.95904055056763,0.8883641610914338,16.76687165409361,15246,0.9643185097730552,0.9491014036468582,-21.844371733773578,-23.72900513874275,,,,,,,,,,,,,,,,,7729,1221,9.786,3fc93f4
b.tail_length.400ms.s1.speex_filter_length_ms400,b,tail_length,400ms,rt0.4_d1_far_single_none_ser0,1,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,400.0,,160,28866.693499851983,6.0,29.6634782856756,694,8.54,True,,,,,,0.8977436704709432,19.604187778747864,15246,,,,,0.0,,,,,,,,,,,,,,,,7729,1221,0.323,3fc93f4
b.tail_length.400ms.s1.nlms_q15_filter_length_ms400,b,tail_length,400ms,rt0.4_d1_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,400.0,0.5,,28866.693499851983,6.0,10.372571801360165,694,0.03999999999999998,True,,,,,-8.295133730480456,0.9889807162534435,24.100646054874034,15246,0.9948839039748131,,-12.190714231790254,,,16384,1074,15,58132,0.311375,1383942383,1571,0,0,1571,0,0,0.001625,-13.680904388427734,-12.43356704711914,7729,1221,16.719,3fc93f4
b.tail_length.400ms.s2.nlms_f64_filter_length_ms400,b,tail_length,400ms,rt0.4_d1_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,400.0,0.5,,40752.38218907314,6.0,24.047970644327073,643,1.3,True,,,,,-9.444464425934253,0.9576607193429624,22.106531184914882,14124,0.9862645143018974,0.9687057490795808,-13.410129585396934,-16.17457122035872,,,,,,,,,,,,,,,,,8224,908,9.74,3fc93f4
b.tail_length.400ms.s2.speex_filter_length_ms400,b,tail_length,400ms,rt0.4_d1_far_single_none_ser0,2,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,400.0,,160,40752.38218907314,6.0,26.629615433543677,643,7.26,True,,,,,,0.8660436137071651,19.540392158118095,14124,,,,,0.0,,,,,,,,,,,,,,,,8224,908,0.313,3fc93f4
b.tail_length.400ms.s2.nlms_q15_filter_length_ms400,b,tail_length,400ms,rt0.4_d1_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,400.0,0.5,,40752.38218907314,6.0,19.040649818405825,643,0.0,True,,,,,-7.046600294011793,0.9773435287453979,26.032663526149996,14124,0.9869017275559332,,-15.852953986244252,,,16384,1074,15,124037,0.528625,1418409989,718,0,0,718,0,0,0.001375,-13.821383476257324,-14.109967231750488,8224,908,15.978,3fc93f4
